2618.718070 49.003757 20.204450 
2483.327389 56.537665 24.451518 
1315.331405 121.231699 12.291066 
1645.240696 59.972093 25.885194 
2563.197161 110.605363 16.988937 
1860.553879 50.542641 35.495520 
4505.331321 101.611858 11.759651 
2950.281437 106.677438 20.665411 
1127.950258 84.994428 4.583791 
518.045597 57.813907 17.175756 
405.250542 37.778461 21.416402 
2056.899037 52.667207 6.942259 
728.866798 32.493737 27.154515 
2428.552777 83.981642 9.014196 
796.783318 34.954310 11.737154 
4632.144348 79.736362 7.165513 
3293.534488 124.728728 12.873372 
3705.573784 85.527231 18.760644 
3786.713155 91.210672 16.167667 
560.791770 112.767380 5.689604 
3488.332572 65.226983 18.023948 
1233.885805 84.877266 14.156720 
2192.949872 85.549782 20.884837 
2530.448963 54.691896 8.236165 
1541.954319 70.201627 17.348966 
4658.354126 126.116759 5.928851 
4540.763954 91.527306 11.905832 
975.792568 45.540793 14.806594 
493.212231 100.565375 4.517147 
2832.432735 25.090862 6.963319 
2408.136767 53.382512 24.483990 
3775.564132 49.885424 10.092489 
3609.879745 23.506459 10.998650 
2734.219638 54.213801 20.343692 
4624.267902 29.377273 24.307557 
3386.287447 69.494781 10.470151 
1402.168549 76.594382 33.067751 
4707.856267 38.527011 19.427549 
3207.098943 30.739684 17.992640 
1761.227834 84.863087 27.844388 
3965.811580 48.286047 15.146273 
732.628198 107.412989 14.307886 
3344.459297 34.104690 11.625079 
133.538921 20.207679 9.435927 
95.729288 72.433715 7.694553 
1979.036098 87.828495 22.916296 
4831.098537 82.552368 14.259417 
269.477863 87.790138 5.729918 
2752.002289 16.816284 10.684978 
202.568300 92.626682 28.698092 
2531.642513 108.080419 14.391773 
683.113967 84.240632 17.435173 
2712.853480 99.006398 9.047807 
3881.240498 95.187200 7.726222 
4792.213261 124.577870 9.959217 
4190.102801 71.530465 27.272394 
1701.026947 36.548159 13.282605 
771.666837 35.415160 4.861261 
95.988959 93.614511 5.278068 
2014.457900 25.099488 10.189677 
4574.307663 96.969281 13.790162 
78.609782 39.198824 16.470963 
3816.788853 91.430855 10.183590 
846.441170 108.243028 30.054580 
4780.945741 41.074079 7.775888 
2702.369804 131.166560 6.401808 
2759.869538 70.761124 5.343851 
1796.894937 32.792958 16.452346 
4331.893382 64.202006 24.223222 
2040.582927 100.818174 10.288701 
3308.123687 55.544609 18.324546 
446.911273 66.428054 26.726485 
1904.383429 86.155862 13.585894 
1014.699025 72.121433 18.545629 
2027.978528 65.510791 16.405613 
2777.477811 51.391638 5.386785 
766.244099 120.235224 13.595391 
3685.669072 38.763335 4.770219 
847.657958 53.051668 11.893648 
3102.520213 99.030479 6.725257 
2737.138604 98.742574 7.787308 
626.670731 50.832109 9.521408 
3586.737191 79.255957 20.733683 
250.565823 23.150550 8.237500 
2132.456837 60.267255 9.906030 
1160.065934 120.679132 12.463170 
1141.942554 56.628491 14.834318 
160.363820 44.674959 22.854826 
3813.265195 48.637373 8.051259 
612.901385 98.575647 6.681871 
315.543799 73.247856 11.026997 
1846.282366 98.938947 11.743719 
22.702839 50.417319 11.896120 
1590.879337 57.074141 6.319283 
3341.009004 81.311431 18.603479 
1489.299267 33.531919 5.761684 
3739.230578 50.057206 11.355727 
2686.719486 34.354926 5.170717 
4532.645768 37.455224 7.094114 
4383.812010 68.830504 5.431186 
1931.713244 46.159578 8.583856 
4088.058337 61.139163 19.282163 
1294.814246 22.473953 12.666400 
955.251321 117.480458 11.654955 
1310.916287 66.407314 19.242388 
4601.853696 115.490678 15.469598 
1588.753691 110.896044 27.781563 
42.611551 91.407678 5.681508 
3441.687191 48.428196 7.887579 
1345.328284 56.409166 14.607332 
3509.777000 28.206774 6.895452 
4285.330144 42.737162 12.152053 
3895.357513 71.920451 12.504582 
3436.508978 87.391535 6.752509 
977.111805 84.847948 19.121266 
3622.980962 113.113320 10.185929 
298.341152 33.583150 24.746565 
1226.926235 35.045263 5.294455 
4223.918643 92.069388 9.175157 
3864.180185 49.833036 14.274566 
1070.671098 41.914530 11.119558 
4954.070972 119.528294 19.133711 
3064.036092 37.362073 11.029590 
4260.329922 107.851408 21.826719 
215.010455 27.103734 5.539239 
4254.126749 37.594910 8.095757 
4498.026107 42.823523 15.515827 
3164.046569 99.437889 19.936776 
3439.043014 117.008369 6.060878 
938.703385 89.108701 13.481945 
4700.613455 99.387804 33.479377 
2677.742408 54.039382 15.369810 
4385.743618 105.239627 18.330495 
4959.166836 53.977373 21.539443 
1280.062242 34.808010 5.212468 
