37349.922654 111.542907 14.888360 
3896.182339 99.410913 20.676250 
12488.500129 117.514081 17.171271 
7932.077380 45.799620 15.134233 
39275.081035 38.431628 23.918865 
10249.860487 89.824854 14.541084 
35066.744921 77.234617 19.239518 
36789.997191 67.817541 15.671100 
2453.301474 73.141114 17.486230 
13920.672461 112.886117 17.138740 
14336.427579 72.274938 16.443691 
28724.933493 47.236311 20.304914 
47706.596232 20.071360 17.626598 
47775.846325 29.117963 25.292911 
7210.106641 39.249330 17.948112 
47264.260766 77.588312 17.904976 
17085.528895 74.884129 18.479543 
2249.685778 84.482931 18.267115 
38134.400999 68.526601 21.246513 
38249.847882 87.702592 20.856910 
40800.183670 104.195036 15.551449 
46226.762503 73.166499 19.397035 
26069.737058 73.823029 19.453909 
34266.704815 100.498717 18.824891 
39618.538377 58.382526 19.130775 
9093.280116 47.641791 17.108679 
16153.976910 69.222549 13.251448 
14160.125134 41.243046 14.630438 
16622.558201 107.652128 18.079057 
5279.007593 86.475796 16.931885 
22937.158392 81.960056 18.238189 
25507.658736 73.448535 18.434088 
8126.375151 44.283336 22.066675 
20865.813442 44.199801 22.140960 
17971.333856 56.016538 16.577744 
22536.042417 78.345798 20.897333 
27907.745926 50.958671 19.962355 
37491.028665 41.527928 17.747394 
11888.413718 61.201180 17.772299 
12155.525994 87.442862 16.246496 
15886.219675 84.543536 17.674247 
1950.267212 66.227994 18.600444 
46319.917995 103.962316 14.645909 
6102.139513 104.362530 13.729124 
42505.903049 80.655768 16.423295 
4495.896114 108.103243 20.863157 
259.271504 24.483865 17.883565 
18217.119037 118.411288 10.639267 
44075.794030 61.205561 19.428740 
46780.770670 39.384081 16.277557 
9743.854683 94.642393 12.226864 
12863.837060 92.415372 17.784793 
33091.794454 40.344677 13.574189 
49787.545129 53.739326 16.738408 
33216.584314 45.902818 20.070670 
37981.679337 111.817807 20.189025 
12356.387274 54.884582 12.469589 
11234.640701 39.608758 13.987293 
33862.864967 114.093916 20.944464 
11713.098092 16.797807 16.157611 
17442.982547 109.672318 16.211180 
30522.717195 55.677212 15.600172 
